Temp C: 21.0625, TempF: 69.9125
12/10/2025 12:58:07 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:12 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:17 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:23 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:28 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:33 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:38 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:43 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:49 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:54 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:58:59 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:04 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:09 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:15 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:20 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:25 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:30 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:35 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:41 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:46 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:51 AM, Temp C: 21, TempF: 69.8
12/10/2025 12:59:56 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:02 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:07 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:12 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:17 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:22 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:00:28 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:00:33 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:38 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:43 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:48 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:54 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:00:59 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:04 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:09 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:15 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:01:20 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:25 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:30 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:35 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:41 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:46 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:51 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:01:56 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:02:01 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:02:07 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:02:12 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:02:17 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:22 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:27 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:33 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:38 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:43 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:48 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:53 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:02:59 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:04 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:09 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:14 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:20 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:25 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:03:30 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:35 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:40 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:46 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:51 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:03:56 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:01 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:06 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:12 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:17 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:22 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:27 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:33 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:04:38 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:43 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:48 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:54 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:04:59 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:04 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:09 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:14 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:20 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:25 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:30 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:35 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:40 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:46 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:51 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:05:56 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:01 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:07 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:12 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:17 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:06:22 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:27 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:33 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:38 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:43 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:48 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:06:53 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:06:59 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:07:04 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:09 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:07:14 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:07:20 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:07:25 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:30 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:07:35 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:40 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:46 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:51 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:07:56 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:01 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:06 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:12 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:17 AM, Temp C: 20.9375, TempF: 69.6875
12/10/2025 1:08:22 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:27 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:33 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:38 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:43 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:48 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:53 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:08:59 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:04 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:09 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:14 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:19 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:25 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:30 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:35 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:40 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:46 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:51 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:09:56 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:01 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:06 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:12 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:17 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:22 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:10:32 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:38 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:43 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:48 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:10:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:10:58 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:11:04 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:11:09 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:11:14 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:11:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:30 AM, Temp C: 21, TempF: 69.8
12/10/2025 1:11:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:46 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:11:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:12 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:33 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:38 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:12:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:13:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:12 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:38 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:14:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:04 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:15:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:14 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:15:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:35 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:15:40 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:15:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:15:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:11 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:38 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:16:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:30 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:17:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:45 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:17:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:17:56 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:18:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:12 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:17 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:18:22 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:18:27 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:18:33 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:38 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:18:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:18:59 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:19:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:19 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:19:25 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:19:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:40 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:19:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:19:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:12 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:27 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:20:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:38 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:20:53 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:20:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:21:51 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:21:56 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:22:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:12 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:22 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:22:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:38 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:22:59 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:09 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:23:14 AM, Temp C: 21.125, TempF: 70.025
12/10/2025 1:23:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:25 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:23:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:11 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:37 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:24:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:04 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:24 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:51 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:25:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:11 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:17 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:37 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:43 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:26:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:03 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:24 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:30 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:35 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:40 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:45 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:50 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:27:56 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:01 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:06 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:11 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:16 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:22 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:27 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:32 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:37 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:42 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:48 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:53 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:28:58 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:29:03 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:29:09 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:29:14 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 1:29:19 AM, Temp C: 21.0625, TempF: 69.9125
12/10/2025 9:23:15 AM, Temp C: 25.5, TempF: 77.9
12/10/2025 9:23:26 AM, Temp C: 25.4375, TempF: 77.7875
12/10/2025 9:24:11 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:16 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:21 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:26 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:31 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:37 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:42 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:47 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:52 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:24:57 AM, Temp C: 25.375, TempF: 77.675
12/10/2025 9:25:03 AM, Temp C: 25.3125, TempF: 77.5625
12/10/2025 9:25:08 AM, Temp C: 25.3125, TempF: 77.5625
12/10/2025 9:25:13 AM, Temp C: 25.3125, TempF: 77.5625
12/10/2025 9:25:18 AM, Temp C: 25.3125, TempF: 77.5625
12/10/2025 12:04:52 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:04:57 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:02 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:08 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:13 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:18 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:23 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:28 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:34 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:39 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:44 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:49 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:05:54 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:06:00 PM, Temp C: 23, TempF: 73.4
12/10/2025 12:06:05 PM, Temp C: 23, TempF: 73.4
